stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
402349,"YORK AV/E 77 ST",,  40.769815, -73.951645,,,0,
402351,"YORK AV/E 72 ST",,  40.766595, -73.954011,,,0,
402355,"YORK AV/E 64 ST",,  40.761551, -73.957684,,,0,
402446,"5 AV/W 58 ST",,  40.763251, -73.973803,,,0,
402458,"LEXINGTON AV/E 125 ST",,  40.804580, -73.937417,,,0,
402460,"E 124 ST/3 AV",,  40.803051, -73.936515,,,0,
402461,"E 124 ST/2 AV",,  40.802148, -73.934477,,,0,
402498,"E 126 ST/2 AV",,  40.803670, -73.933538,,,0,
402502,"E 125 ST/3 AV",,  40.803935, -73.936221,,,0,
402503,"E 125 ST/LEXINGTON AV",,  40.804584, -73.937761,,,0,
402504,"E 125 ST/PARK AV",,  40.805301, -73.939475,,,0,
402505,"E 125 ST/MADISON AV",,  40.805979, -73.940999,,,0,
402506,"W 125 ST/5 AV",,  40.806542, -73.942440,,,0,
402507,"W 125 ST/MALCOLM X BLVD",,  40.808026, -73.945964,,,0,
402508,"W 125 ST/ADAM C POWELL BLVD",,  40.809228, -73.948781,,,0,
402509,"W 125 ST/FREDERICK DOUGLASS BLVD",,  40.810402, -73.951598,,,0,
402510,"W 125 ST/SAINT NICHOLAS AV",,  40.811005, -73.953007,,,0,
402517,"AMSTERDAM AV/W 135 ST",,  40.819316, -73.951840,,,0,
402518,"AMSTERDAM AV/W 138 ST",,  40.821041, -73.950578,,,0,
402519,"AMSTERDAM AV/W 140 ST",,  40.822402, -73.949594,,,0,
402520,"AMSTERDAM AV/W 143 ST",,  40.824241, -73.948260,,,0,
402521,"AMSTERDAM AV/W 145 ST",,  40.825615, -73.947231,,,0,
402522,"AMSTERDAM AV/W 147 ST",,  40.826778, -73.946404,,,0,
402525,"AMSTERDAM AV/W 153 ST",,  40.830343, -73.943814,,,0,
402526,"AMSTERDAM AV/W 155 ST",,  40.831683, -73.942827,,,0,
402535,"BROADWAY/W 173 ST",,  40.844953, -73.938676,,,0,
402634,"3 AV/E 31 ST",,  40.743707, -73.979544,,,0,
402638,"AMSTERDAM AV/W 158 ST",,  40.833351, -73.941776,,,0,
402639,"AMSTERDAM AV/W 156 ST",,  40.831932, -73.942813,,,0,
402641,"AMSTERDAM AV/W 152 ST",,  40.829745, -73.944372,,,0,
402642,"AMSTERDAM AV/W 150 ST",,  40.828060, -73.945613,,,0,
402643,"AMSTERDAM AV/W 148 ST",,  40.826908, -73.946446,,,0,
402644,"AMSTERDAM AV/W 145 ST",,  40.824949, -73.947888,,,0,
402645,"AMSTERDAM AV/W 143 ST",,  40.823629, -73.948866,,,0,
402646,"AMSTERDAM AV/W 140 ST",,  40.821716, -73.950244,,,0,
402647,"AMSTERDAM AV/W 138 ST",,  40.820487, -73.951130,,,0,
402653,"W 125 ST/AMSTERDAM AV",,  40.812602, -73.955693,,,0,
402656,"W 125 ST/SAINT NICHOLAS AV",,  40.810526, -73.952174,,,0,
402657,"W 125 ST/FREDERICK DOUGLASS BLVD",,  40.809908, -73.950705,,,0,
402658,"W 125 ST/ADAM C POWELL BLVD",,  40.808700, -73.947836,,,0,
402659,"W 125 ST/MALCOLM X  BLVD",,  40.807514, -73.945026,,,0,
402660,"E 125 ST/5 AV",,  40.806201, -73.941853,,,0,
402661,"E 125 ST/MADISON AV",,  40.805533, -73.940296,,,0,
402662,"E 125 ST/PARK AV",,  40.804799, -73.938583,,,0,
402666,"COOPER SQ/E 6 ST",,  40.728395, -73.990611,,,0,
402670,"3 AV/E 17 ST",,  40.735511, -73.985465,,,0,
402673,"3 AV/E 26 ST",,  40.741067, -73.981419,,,0,
402674,"3 AV/E 29 ST",,  40.742894, -73.980105,,,0,
402677,"3 AV/E 37 ST",,  40.747988, -73.976370,,,0,
402678,"3 AV/E 39 ST",,  40.749176, -73.975519,,,0,
402679,"3 AV/E 42 ST",,  40.751085, -73.974122,,,0,
402680,"3 AV/E 45 ST",,  40.752407, -73.973161,,,0,
402681,"3 AV/E 47 ST",,  40.754234, -73.971850,,,0,
402682,"3 AV/E 50 ST",,  40.755505, -73.970922,,,0,
402687,"3 AV/E 65 ST",,  40.765599, -73.963509,,,0,
402688,"3 AV/E 67 ST",,  40.767113, -73.962513,,,0,
402689,"3 AV/E 69 ST",,  40.768112, -73.961718,,,0,
402691,"3 AV/E 75 ST",,  40.771857, -73.959001,,,0,
402692,"3 AV/E 77 ST",,  40.773208, -73.957990,,,0,
402694,"3 AV/E 82 ST",,  40.776582, -73.955559,,,0,
402696,"3 AV/E 88 ST",,  40.780478, -73.952701,,,0,
402697,"3 AV/E 91 ST",,  40.782258, -73.951426,,,0,
402704,"3 AV/E 109 ST",,  40.793765, -73.943005,,,0,
402705,"3 AV/E 112 ST",,  40.795775, -73.941518,,,0,
402707,"3 AV/E 118 ST",,  40.799578, -73.938718,,,0,
402723,"W 125 ST/MORNINGSIDE AV",,  40.811402, -73.954184,,,0,
402740,"AMSTERDAM AV/W 171 ST",,  40.841978, -73.935267,,,0,
402741,"AMSTERDAM AV/W 173 ST",,  40.843120, -73.934443,,,0,
402744,"AMSTERDAM AV/W 179 ST",,  40.847008, -73.931612,,,0,
402745,"AMSTERDAM AV/W 181 ST",,  40.848358, -73.930616,,,0,
402748,"AMSTERDAM AV/W 187 ST",,  40.852204, -73.927829,,,0,
402749,"AMSTERDAM AV/W 190 ST",,  40.853927, -73.926552,,,0,
402753,"BOWERY/BAYARD ST",,  40.715391, -73.996465,,,0,
402755,"BOWERY/GRAND ST",,  40.718788, -73.994542,,,0,
402762,"BOWERY/E 3 ST",,  40.726723, -73.991525,,,0,
402764,"AMSTERDAM AV/W 188 ST",,  40.852241, -73.927959,,,0,
402766,"AMSTERDAM AV/W 184 ST",,  40.849558, -73.929899,,,0,
402767,"AMSTERDAM AV/W 181 ST",,  40.848228, -73.930845,,,0,
402769,"AMSTERDAM AV/W 178 ST",,  40.845883, -73.932601,,,0,
402772,"AMSTERDAM AV/W 172 ST",,  40.842043, -73.935378,,,0,
402773,"AMSTERDAM AV/W 170 ST",,  40.840658, -73.936399,,,0,
402774,"AMSTERDAM AV/W 168 ST",,  40.839549, -73.937226,,,0,
402805,"LEXINGTON AV/E 122 ST",,  40.802094, -73.939144,,,0,
402809,"LEXINGTON AV/E 114 ST",,  40.797178, -73.942746,,,0,
402811,"LEXINGTON AV/E 110 ST",,  40.794544, -73.944667,,,0,
402816,"LEXINGTON AV/E 100 ST",,  40.788270, -73.949209,,,0,
402819,"LEXINGTON AV/E 94 ST",,  40.784406, -73.952025,,,0,
402826,"LEXINGTON AV/E 79 ST",,  40.774868, -73.959032,,,0,
402829,"LEXINGTON AV/E 74 ST",,  40.771396, -73.961556,,,0,
402831,"LEXINGTON AV/E 70 ST",,  40.768759, -73.963480,,,0,
402835,"LEXINGTON AV/E 62 ST",,  40.763812, -73.967079,,,0,
402838,"LEXINGTON AV/E 56 ST",,  40.760120, -73.969776,,,0,
402839,"LEXINGTON AV/E 53 ST",,  40.758062, -73.971336,,,0,
402843,"LEXINGTON AV/E 45 ST",,  40.753095, -73.974905,,,0,
402845,"LEXINGTON AV/E 40 ST",,  40.749766, -73.977317,,,0,
402851,"LEXINGTON AV/E 28 ST",,  40.742375, -73.982721,,,0,
402853,"E 24 ST/LEXINGTON AV",,  40.739939, -73.983862,,,0,
402854,"3 AV/E 23 ST",,  40.738982, -73.983129,,,0,
402856,"3 AV/E 17 ST",,  40.734870, -73.986103,,,0,
402857,"5 AV/W 14 ST",,  40.735713, -73.993952,,,0,
402858,"3 AV/E 11 ST",,  40.730973, -73.988946,,,0,
402862,"BOWERY/BLEECKER ST",,  40.725346, -73.992211,,,0,
402863,"BOWERY/EAST HOUSTON ST",,  40.723756, -73.992907,,,0,
402864,"BOWERY/PRINCE ST",,  40.722055, -73.993513,,,0,
402865,"BOWERY/KENMARE ST",,  40.720035, -73.994296,,,0,
402867,"BOWERY/GRAND ST",,  40.718135, -73.995079,,,0,
402868,"BOWERY/CANAL ST",,  40.715915, -73.996422,,,0,
402869,"BOWERY/BAYARD ST",,  40.714772, -73.997100,,,0,
402870,"PARK ROW/WORTH ST",,  40.713411, -73.998961,,,0,
403036,"WEST END AV/W 72 ST",,  40.779534, -73.984810,,,0,
403037,"WEST END AV/W 69 ST",,  40.777468, -73.986337,,,0,
403038,"WEST END AV/W 66 ST",,  40.776180, -73.987276,,,0,
403047,"CENTRAL PARK SOUTH/6 AV",,  40.765655, -73.976441,,,0,
403076,"WEST END AV/W 66 ST",,  40.776334, -73.986857,,,0,
403103,"BROADWAY/W 73 ST",,  40.779589, -73.981517,,,0,
403104,"BROADWAY/W 75 ST",,  40.781301, -73.981021,,,0,
403105,"BROADWAY/W 77 ST",,  40.782726, -73.980497,,,0,
403106,"BROADWAY/W 79 ST",,  40.784084, -73.979583,,,0,
403107,"BROADWAY/W 82 ST",,  40.785994, -73.978167,,,0,
403109,"BROADWAY/W 86 ST",,  40.788533, -73.976086,,,0,
403110,"BROADWAY/W 88 ST",,  40.789801, -73.975114,,,0,
403111,"BROADWAY/W 91 ST",,  40.791669, -73.973745,,,0,
403112,"BROADWAY/W 93 ST",,  40.792967, -73.972806,,,0,
403114,"BROADWAY/W 99 ST",,  40.796724, -73.970048,,,0,
403115,"BROADWAY/W 101 ST",,  40.798143, -73.968924,,,0,
403116,"BROADWAY/W 103 ST",,  40.799320, -73.968241,,,0,
403117,"BROADWAY/W 106 ST",,  40.801818, -73.967642,,,0,
403118,"BROADWAY/W 108 ST",,  40.803132, -73.967242,,,0,
403119,"BROADWAY/CATHEDRAL PKWY",,  40.804269, -73.966350,,,0,
403122,"BROADWAY/W 116 ST",,  40.807895, -73.963813,,,0,
403125,"BROADWAY/W 122 ST",,  40.812034, -73.960739,,,0,
403126,"BROADWAY/LA SALLE ST",,  40.813972, -73.959307,,,0,
403132,"6 AV/W 50 ST",,  40.759771, -73.980381,,,0,
403139,"MORNINGSIDE AV/W 125 ST",,  40.811475, -73.954020,,,0,
403142,"BROADWAY/TIEMANN PL",,  40.815025, -73.959043,,,0,
403144,"BROADWAY/LA SALLE ST",,  40.813736, -73.959961,,,0,
403145,"BROADWAY/W 122 ST",,  40.811738, -73.961462,,,0,
403147,"BROADWAY/W 116 ST",,  40.807957, -73.964220,,,0,
403148,"BROADWAY/W 114 ST",,  40.806645, -73.965164,,,0,
403149,"BROADWAY/W 112 ST",,  40.805377, -73.966071,,,0,
403150,"BROADWAY/CATHEDRAL PKWY",,  40.804085, -73.967018,,,0,
403151,"BROADWAY/W 108 ST",,  40.803163, -73.967726,,,0,
403152,"BROADWAY/W 106 ST",,  40.800986, -73.968110,,,0,
403153,"BROADWAY/W 104 ST",,  40.799738, -73.968497,,,0,
403154,"BROADWAY/W 102 ST",,  40.798434, -73.969289,,,0,
403155,"BROADWAY/W 100 ST",,  40.797180, -73.970232,,,0,
403158,"BROADWAY/W 94 ST",,  40.793162, -73.973094,,,0,
403159,"BROADWAY/W 92 ST",,  40.791906, -73.974012,,,0,
403162,"BROADWAY/W 86 ST",,  40.788066, -73.976942,,,0,
403163,"BROADWAY/W 84 ST",,  40.786820, -73.977979,,,0,
403164,"BROADWAY/W 82 ST",,  40.785596, -73.978900,,,0,
403165,"BROADWAY/W 79 ST",,  40.783599, -73.980392,,,0,
403166,"BROADWAY/W 76 ST",,  40.781642, -73.981411,,,0,
403167,"BROADWAY/W 74 ST",,  40.780165, -73.981863,,,0,
403168,"BROADWAY/W 72 ST",,  40.778655, -73.982115,,,0,
403169,"BROADWAY/W 70 ST",,  40.776767, -73.982304,,,0,
403171,"BROADWAY/W 65 ST",,  40.773284, -73.982406,,,0,
403192,"W 34 ST/10 AV",,  40.754330, -73.998776,,,0,
403216,"E 34 ST/2 AV",,  40.745040, -73.976264,,,0,
403238,"W 42 ST/9 AV",,  40.757961, -73.991925,,,0,
403239,"W 42 ST/8 AV",,  40.757191, -73.989904,,,0,
403240,"W 42 ST/7 AV",,  40.756259, -73.987735,,,0,
403241,"W 42 ST/BROADWAY",,  40.755466, -73.985721,,,0,
403242,"W 42 ST/6 AV",,  40.754535, -73.983640,,,0,
403247,"E 42 ST/2 AV",,  40.749581, -73.971881,,,0,
403248,"E 42 ST/1 AV",,  40.748582, -73.969655,,,0,
403249,"E 41 ST/1 AV",,  40.747864, -73.969576,,,0,
403251,"E 42 ST/1 AV",,  40.749076, -73.970286,,,0,
403252,"E 42 ST/2 AV",,  40.750086, -73.972599,,,0,
403253,"E 42 ST/3 AV",,  40.751014, -73.974764,,,0,
403257,"W 42 ST/5 AV",,  40.753570, -73.980980,,,0,
403264,"11 AV/W 42 ST",,  40.760639, -73.998508,,,0,
403266,"5 AV/W 55 ST",,  40.761751, -73.974937,,,0,
403267,"CENTRAL PARK NORTH/5 AV",,  40.797362, -73.950273,,,0,
403271,"BROADWAY/W 66 ST",,  40.774269, -73.982027,,,0,
403276,"FREDERICK DOUGLASS BLVD/W 128 ST",,  40.811896, -73.950046,,,0,
403292,"AMSTERDAM AV/LA SALLE ST",,  40.812755, -73.956592,,,0,
403297,"YORK AV/E 69 ST",,  40.765019, -73.955171,,,0,
403303,"EAST HOUSTON ST/AV C",,  40.720988, -73.981738,,,0,
403304,"AVENUE C/E 3 ST",,  40.721384, -73.980901,,,0,
403305,"AVENUE C/E 6 ST",,  40.723242, -73.979573,,,0,
403306,"AVENUE C/E 8 ST",,  40.724441, -73.978696,,,0,
403307,"AVENUE C/E 10 ST",,  40.725624, -73.977837,,,0,
403311,"BROADWAY/WEST HOUSTON ST",,  40.725107, -73.997106,,,0,
403312,"W 10 ST/HUDSON ST",,  40.733775, -74.005849,,,0,
403313,"W 10 ST/GREENWICH ST",,  40.733501, -74.007459,,,0,
403316,"E 25 ST/PARK AV SOUTH",,  40.741564, -73.985493,,,0,
403317,"ESSEX ST/GRAND ST",,  40.716820, -73.989005,,,0,
403318,"ESSEX ST/DELANCEY ST",,  40.718247, -73.988474,,,0,
403319,"ESSEX ST/RIVINGTON ST",,  40.719587, -73.987781,,,0,
403320,"AVENUE A/EAST HOUSTON ST",,  40.722573, -73.985955,,,0,
403323,"WEST HOUSTON ST/LAGUARDIA PL",,  40.726916, -73.999765,,,0,
403326,"E 105 ST/FDR  DR",,  40.788277, -73.938840,,,0,
403338,"ADAM C POWELL BLVD/W 151 ST",,  40.825612, -73.935955,,,0,
403342,"2 AV/E 94 ST",,  40.782675, -73.948302,,,0,
403343,"2 AV/E 89 ST",,  40.779574, -73.950645,,,0,
403350,"WORTH ST/MOTT ST",,  40.713757, -73.999037,,,0,
403359,"E 34 ST/1 AV",,  40.744007, -73.973940,,,0,
403362,"COLUMBUS AV/W 97 ST",,  40.793273, -73.967359,,,0,
403367,"E 91 ST/YORK AV",,  40.779214, -73.944942,,,0,
403369,"2 AV/E 92 ST",,  40.781467, -73.949260,,,0,
403372,"COLUMBUS AV/W 75 ST",,  40.779052, -73.977743,,,0,
403373,"FORT WASHINGTON AV/W 168 ST",,  40.841900, -73.942467,,,0,
403374,"FORT WASHINGTON AV/W 165 ST",,  40.839905, -73.943263,,,0,
403375,"FORT WASHINGTON AV/W 164 ST",,  40.838725, -73.943731,,,0,
403376,"FORT WASHINGTON AV/W 162 ST",,  40.837542, -73.944201,,,0,
403377,"FORT WASHINGTON AV/W 160 ST",,  40.836093, -73.944759,,,0,
403380,"DELANCEY ST/COLUMBIA ST",,  40.716450, -73.980468,,,0,
403383,"1 AV/E 91 ST",,  40.780248, -73.946809,,,0,
403392,"MANHATTAN AV/CATHEDRAL PKWY",,  40.800882, -73.959940,,,0,
403397,"WEST THAMES ST/SOUTH END AV",,  40.708407, -74.017093,,,0,
403399,"SOUTH END AV/ALBANY ST",,  40.710724, -74.016075,,,0,
403415,"PARK AV/E 125 ST",,  40.804807, -73.939454,,,0,
403416,"LEXINGTON AV/E 116 ST",,  40.798149, -73.942022,,,0,
403417,"LEXINGTON AV/E 106 ST",,  40.791892, -73.946585,,,0,
403418,"LEXINGTON AV/E 96 ST",,  40.785502, -73.951206,,,0,
403419,"LEXINGTON AV/E 86 ST",,  40.779310, -73.955763,,,0,
403421,"LEXINGTON AV/E 72 ST",,  40.770316, -73.962352,,,0,
403422,"LEXINGTON AV/E 68 ST",,  40.767713, -73.964248,,,0,
403424,"LEXINGTON AV/E 50 ST",,  40.756586, -73.972348,,,0,
403425,"LEXINGTON AV/E 42 ST",,  40.750843, -73.976533,,,0,
403427,"3 AV/E 33 ST",,  40.745188, -73.978434,,,0,
403432,"3 AV/E 72 ST",,  40.770075, -73.960281,,,0,
403433,"3 AV/E 79 ST",,  40.774605, -73.956970,,,0,
403434,"3 AV/E 86 ST",,  40.778466, -73.954179,,,0,
403436,"3 AV/E 106 ST",,  40.791890, -73.944367,,,0,
403439,"W 179 ST/AMSTERDAM AV",,  40.847044, -73.932251,,,0,
403440,"W 179 ST/SAINT NICHOLAS AV",,  40.848025, -73.934477,,,0,
403443,"E 10 ST/AVENUE D",,  40.725082, -73.975456,,,0,
403444,"HUDSON ST/NORTH MOORE ST",,  40.720023, -74.008576,,,0,
403447,"W 135 ST/BROADWAY",,  40.819614, -73.954283,,,0,
403456,"MADISON AV/E 38 ST",,  40.750124, -73.981081,,,0,
403457,"MADISON AV/E 40  ST",,  40.751774, -73.979963,,,0,
403458,"MADISON AV/E 41 ST",,  40.752028, -73.979748,,,0,
403459,"E 42 ST/PARK AV",,  40.751880, -73.977330,,,0,
403461,"BROADWAY/W 133 ST",,  40.818494, -73.955937,,,0,
403462,"BROADWAY/W 135 ST",,  40.820447, -73.954599,,,0,
403465,"W 42 ST/5 AV",,  40.753319, -73.980751,,,0,
403466,"SAINT NICHOLAS AV/FORT GEORGE HILL",,  40.857071, -73.927934,,,0,
403472,"AMSTERDAM AV/W 67 ST",,  40.775639, -73.983670,,,0,
403475,"GRAND ST/ESSEX ST",,  40.716485, -73.988824,,,0,
403480,"1 AV/E 34 ST",,  40.744157, -73.973165,,,0,
403483,"BROADWAY/W 145 ST",,  40.826693, -73.950480,,,0,
403486,"W 42 ST/11 AV",,  40.760822, -73.998047,,,0,
403487,"W 66 ST/WEST END AV",,  40.776008, -73.987020,,,0,
403488,"W 65 ST/WEST END AV",,  40.775118, -73.987280,,,0,
403489,"W 65 ST/AMSTERDAM AV",,  40.773871, -73.984293,,,0,
403491,"W 65 ST/BROADWAY",,  40.773087, -73.982432,,,0,
403492,"W 65 ST/CENTRAL PARK WEST",,  40.771810, -73.979385,,,0,
403494,"E 65 ST/5 AV",,  40.767811, -73.969931,,,0,
403495,"E 68 ST/MADISON AV",,  40.768993, -73.966909,,,0,
403503,"E 67 ST/1 AV",,  40.764833, -73.958713,,,0,
403504,"E 67 ST/2 AV",,  40.765830, -73.961084,,,0,
403505,"E 67 ST/3 AV",,  40.766525, -73.962733,,,0,
403506,"E 67 ST/LEXINGTON AV",,  40.767437, -73.964888,,,0,
403510,"W 66 ST/CENTRAL PK W",,  40.772619, -73.979118,,,0,
403512,"W 66 ST/BROADWAY",,  40.774130, -73.982724,,,0,
403513,"W 66 ST/AMSTERDAM AV",,  40.775049, -73.984749,,,0,
403518,"W 87 ST/WEST END AV",,  40.789549, -73.977198,,,0,
403522,"W 79 ST/RIVERSIDE DR",,  40.784786, -73.982315,,,0,
403523,"W 79 ST/BROADWAY",,  40.783867, -73.980284,,,0,
403525,"2 AV/E 28 ST",,  40.740810, -73.978848,,,0,
403526,"3 AV/E 11 ST",,  40.731680, -73.988278,,,0,
403528,"W 34 ST/9 AV",,  40.753361, -73.996044,,,0,
403530,"W 34 ST/DYER AV",,  40.754416, -73.998474,,,0,
403537,"3 AV/E 125 ST",,  40.803890, -73.935524,,,0,
403545,"3 AV/E 60 ST",,  40.762558, -73.965738,,,0,
403547,"W 23 ST/10 AV",,  40.747919, -74.004511,,,0,
403552,"8 AV/W 39 ST",,  40.755175, -73.991135,,,0,
403555,"AMSTERDAM AV/W 69 ST",,  40.776913, -73.982741,,,0,
403556,"E 14 ST/IRVING PL",,  40.733947, -73.988902,,,0,
403557,"DELANCEY ST/FDR DR",,  40.715368, -73.976655,,,0,
403560,"W 86 ST/WEST END AV",,  40.788778, -73.977721,,,0,
403562,"W 57 ST/8 AV",,  40.766592, -73.982719,,,0,
403563,"YORK AV/E 69 ST",,  40.764813, -73.955165,,,0,
403573,"W 65 ST/COLUMBUS AV",,  40.772835, -73.981874,,,0,
403590,"PEARL ST/FULTON ST",,  40.707631, -74.004000,,,0,
403601,"PEARL ST/BEEKMAN ST",,  40.708264, -74.003099,,,0,
403604,"W 125 ST/AMSTERDAM AV",,  40.813693, -73.956392,,,0,
403606,"W 72 ST/COLUMBUS AV",,  40.777403, -73.979019,,,0,
403608,"WEST END AV/W 69 ST",,  40.777706, -73.985853,,,0,
403610,"W 72 ST/CENTRAL PARK WEST",,  40.776470, -73.976318,,,0,
403611,"W 72 ST/COLUMBUS AV",,  40.777656, -73.979141,,,0,
403612,"W 72 ST/AMSTERDAM AV",,  40.778609, -73.981401,,,0,
403617,"E 57 ST/LEXINGTON AV",,  40.761183, -73.969508,,,0,
403620,"E 57 ST/MADISON AV",,  40.762047, -73.971943,,,0,
403621,"W 57 ST/6 AV",,  40.764061, -73.976728,,,0,
403626,"WEST END AV/W 59 ST",,  40.771410, -73.990797,,,0,
403632,"E 96 ST/2 AV",,  40.784335, -73.947220,,,0,
403639,"PARK ROW/BEEKMAN ST",,  40.711591, -74.007131,,,0,
403647,"ALLEN ST/DELANCEY ST",,  40.719411, -73.990466,,,0,
403670,"W 179 ST/BROADWAY",,  40.849167, -73.937993,,,0,
403671,"E 125 ST/LEXINGTON AV",,  40.804178, -73.937065,,,0,
403672,"E 125 ST/3 AV",,  40.803485, -73.935437,,,0,
403673,"E 125 ST/2 AV",,  40.802793, -73.933781,,,0,
403674,"E 125 ST/1 AV",,  40.801794, -73.931550,,,0,
403676,"E 125 ST/2 AV",,  40.803001, -73.934009,,,0,
403677,"W 125 ST/BROADWAY",,  40.816175, -73.958569,,,0,
403711,"E 135 ST/MADISON AV",,  40.812302, -73.936529,,,0,
403726,"YORK AV/E 74 ST",,  40.768033, -73.952959,,,0,
403731,"EAST HOUSTON ST/2 AV",,  40.723879, -73.991401,,,0,
403732,"ESSEX ST/DELANCEY ST",,  40.718944, -73.987893,,,0,
403733,"W 79 ST/AMSTERDAM AV",,  40.783057, -73.977883,,,0,
403736,"W 57 ST/7 AV",,  40.765563, -73.980322,,,0,
403749,"LEXINGTON AV/E 98 ST",,  40.787269, -73.949971,,,0,
403757,"W 135 ST/AMSTERDAM AV",,  40.819159, -73.952620,,,0,
403760,"W 50 ST/7 AV",,  40.761062, -73.983503,,,0,
403763,"W 125 ST/OLD BROADWAY",,  40.815072, -73.957587,,,0,
403765,"3 AV/E 93 ST",,  40.783505, -73.950493,,,0,
403766,"E 128 ST/3 AV",,  40.805377, -73.933984,,,0,
403769,"6 AV/W 31 ST",,  40.748017, -73.989010,,,0,
403772,"3 AV/E 20 ST",,  40.736709, -73.984763,,,0,
403776,"SAINT NICHOLAS AV/W 137 ST",,  40.818358, -73.947310,,,0,
403777,"3 AV/E 97 ST",,  40.785746, -73.948862,,,0,
403779,"W 66 ST/COLUMBUS AV",,  40.773578, -73.981381,,,0,
403781,"CENTRAL PARK SOUTH/COLUMBUS CIRCLE",,  40.767567, -73.980989,,,0,
403782,"PARK AV SOUTH/E 23 ST",,  40.740471, -73.985939,,,0,
403786,"W 135 ST/AMSTERDAM AV",,  40.818923, -73.952530,,,0,
403787,"E 126 ST/3 AV",,  40.804579, -73.935704,,,0,
403791,"W 125 ST/OLD BROADWAY",,  40.815198, -73.958031,,,0,
403797,"7 AV/W 50 ST",,  40.760853, -73.983568,,,0,
403802,"10 AV/W 23 ST",,  40.747927, -74.003847,,,0,
403805,"E 42 ST/MADISON AV",,  40.753093, -73.979766,,,0,
403808,"EAST HOUSTON ST/COLUMBIA ST",,  40.719626, -73.978387,,,0,
403821,"LEXINGTON AV/E 34 ST",,  40.746226, -73.979892,,,0,
403822,"LEXINGTON AV/E 31 ST",,  40.744101, -73.981463,,,0,
403826,"FREDERICK DOUGLASS BLVD/W 145 ST",,  40.823120, -73.941579,,,0,
403829,"W 125 ST/SAINT CLAIR PL",,  40.817202, -73.959504,,,0,
403830,"W 42 ST/AV OF THE AMERICAS",,  40.754994, -73.984277,,,0,
403832,"FREDERICK DOUGLASS BLVD/W 138 ST",,  40.818645, -73.944849,,,0,
403837,"MADISON AV/E 61 ST",,  40.764726, -73.970463,,,0,
403846,"8 AV/W  57 ST",,  40.766740, -73.982683,,,0,
403847,"6 AV/WEST BROADWAY",,  40.720900, -74.005175,,,0,
403851,"SPRING ST/HUDSON ST",,  40.725735, -74.007198,,,0,
403853,"WEST HOUSTON ST/HUDSON ST",,  40.728889, -74.007303,,,0,
403854,"WASHINGTON ST/WEST HOUSTON ST",,  40.728087, -74.009557,,,0,
403858,"CHAMBERS ST/GREENWICH ST",,  40.716244, -74.011150,,,0,
403870,"E 14 ST/2 AV",,  40.732484, -73.985195,,,0,
403871,"E 14 ST/3 AV",,  40.733546, -73.987580,,,0,
403876,"HUDSON ST/BETHUNE ST",,  40.737071, -74.005867,,,0,
403878,"VESEY ST/NORTH END AV",,  40.714555, -74.015847,,,0,
403886,"AMSTERDAM AV/W 114 ST",,  40.805727, -73.961715,,,0,
403887,"2 AV/E 54 ST",,  40.757149, -73.966937,,,0,
403893,"E 14 ST/UNION SQUARE WEST",,  40.735465, -73.992137,,,0,
403894,"W 14 ST/5 AV",,  40.736229, -73.993956,,,0,
403895,"W 14 ST/6 AV",,  40.737664, -73.997362,,,0,
403896,"W 14 ST/7 AV",,  40.738798, -74.000047,,,0,
403897,"W 14 ST/8 AV",,  40.740027, -74.002966,,,0,
403902,"RIVERSIDE DR/W 100 ST",,  40.798851, -73.973449,,,0,
403903,"BROADWAY/W 125 ST",,  40.816170, -73.958183,,,0,
403906,"E 14 ST/IRVING PL",,  40.734417, -73.989702,,,0,
403907,"W 165 ST/AMSTERDAM AV",,  40.837871, -73.938159,,,0,
403910,"W 165 ST/AMSTERDAM AV",,  40.837687, -73.938040,,,0,
403913,"3 AV/E 14 ST",,  40.733689, -73.986787,,,0,
403914,"6 AV/W 20 ST",,  40.741155, -73.993876,,,0,
403942,"CONVENT AV/W 129 ST",,  40.814223, -73.953176,,,0,
403953,"STATE ST/BRIDGE ST",,  40.703350, -74.014524,,,0,
403954,"W 49 ST/11 AV",,  40.765477, -73.995473,,,0,
403955,"W 49 ST/12 AV",,  40.766193, -73.997183,,,0,
403956,"12 AV/W 46 ST",,  40.764460, -73.998687,,,0,
403975,"SAINT NICHOLAS AV/W 176 ST",,  40.846368, -73.935747,,,0,
403976,"SAINT NICHOLAS AV/W 184 ST",,  40.851369, -73.932102,,,0,
403978,"SAINT NICHOLAS AV/W 187 ST",,  40.852760, -73.931345,,,0,
403979,"SAINT NICHOLAS AV/W 174 ST",,  40.844905, -73.937093,,,0,
403980,"MADISON AV/E 121 ST",,  40.803482, -73.942225,,,0,
403981,"CENTRAL PARK WEST/W 69 ST",,  40.774510, -73.977070,,,0,
403982,"FREDERICK DOUGLASS BLVD/W 135 ST",,  40.816771, -73.946213,,,0,
403984,"W 57 ST/9 AV",,  40.767697, -73.985340,,,0,
403986,"W 57 ST/10 AV",,  40.769323, -73.988953,,,0,
403987,"11 AV/W 57 ST",,  40.770024, -73.991693,,,0,
403989,"E 79 ST/5 AV",,  40.776980, -73.963475,,,0,
403992,"W 57 ST/10 AV",,  40.768866, -73.988149,,,0,
403993,"E 68 ST/3 AV",,  40.766964, -73.962076,,,0,
403994,"E 68 ST/2 AV",,  40.766263, -73.960430,,,0,
